ABANDONAR;DESERTAR
EXPLANAÇÃO;SEMINÁRIO
EXPLICANDO;EXPLICAR
EXPLICAÇÃO;EXPLICAR
EXPRESSA;EXPRESSAR
EXPRESSAR;FALAR
EXPRIMIR;FALAR
EXPULSO;EXPULSAR
EXTRAVASAR;TRANSBORDAR
EXTRAÍDA;EXTRAÍDO
FALANDO;FALAR
FALSO;APÓCRIFO
FALSO;ESPÚRIO
FALÊNCIA;BANCARROTA
FAMILIAR;FAMÍLIA
FAMILIARIZADO;FAMILIARIZAR
FANTÁSTICA;FANTÁSTICO
FARMACÊUTICO;HOMEM_FARMÁCIA
FARTAR;SACIAR
FASCINADA;FASCINADO
FATIA;FATIAR
FATIADA;FATIADO
FATIANDO;FATIAR
FATIGADO;FATIGAR
FAUNÍSTICA;FAUNÍSTICO
FAVELADO;FAVELA
FEBRIL;FEBRE
FECHADA;FECHADO
FECHADO;LACRADO
FEDERATIVA;FEDERATIVO
FEITA;FEITO
FELICITANDO;FELICITAR
FEMININO;FEMININA
FEMININO;MULHER
FENDIDO;FENDER
FEZES;MERDA
FILTRAR;COAR
FINALIZANDO;FINALIZAR
FINDAR;ACABAR
FIRMA;EMPRESA
FISCALIZAR;FISCALIZAÇÃO
FIXA;FIXO
FOBIA;AVERSÃO
FOFOCA;FOFOCAR
FOLCLÓRICO;FOLCLORE
FORMADA;FORMAR
FORMADO;DIPLOMADO
FORMADO;FORMAR
FORMANDO;FORMAR
FORMANDO;FORMATURA
FORMAR;FORMATURA
FORMATURA;COLAÇÃO_GRAU
FORMIGUEIRO;CASA_FORMIGA
FORNECENDO;FORNECER
FRALDAM;FRALDAR
FRANCESA;FRANCÊS
FRANCÊS;FRANCA
FRAUDE;FRAUDULENTO
FRICCIONADA;FRICCIONAR
FRICCIONADO;FRICCIONAR
FRICCIONANDO;FRICCIONAR
FRUTICULTURA;AGRICULTURA_FRUTA
FRUTO;FRUTA
FRUTÍFERO;FRUTA
FUGA;FUGIR
FUGINDO;FUGIR
FUGITIVO;FUGIR
FUNCIONADA;FUNCIONADO
FUNCIONALISMO;FUNCIONARIO
FUNDA;FUNDO
FUNDADA;FUNDADO
FUNDAMENTAL;ESSENCIAL
FUNDIR;FUSÃO
FUNDO;PROFUNDO
FUNDURA;PROFUNDO
FUNESTO;MAU
FURIOSO;RAIVA
FURTAR;ROUBAR
FURTO;ROUBAR
FUXICO;FOFOCAR
FUXICO;FUXICAR
FUXIQUEIRO;FOFOCAR
FÊMEA;MULHER
FÓSSEIS;FÓSSIL
FÚTIL;BANAL
FÚTIL;FUTILIDADE
GABINETE;SECRETARIA
GAME;JOGO
GANGUE;QUADRILHA
GARCONETE;GARÇOM_MULHER
GELADA;GELADO
GENTE;PESSOA
GERADA;GERAR
GERADO;GERAR
GERAR;CRIAR
GERENCIA;GERENCIAR
GESTAÇÃO;GESTAR
GIGOLÉ;DIADEMA
GIZ;FERRAMENTA
GOIABADA;DOCE_GOIABA
GOSTOSA;GOSTOSO
GOZADO;GOZAR
GOZAR;ORGASMO
GOZO;ORGASMO
GRADUANDO;GRADUAR
GRADUAR;MEDIR
GRANDES;GRANDE
GRANDEZA;GRANDE
GRATIFICAÇÃO;GRATIFICAÇÃO
GRATIFICAÇÃO;PROPINA
GRATUIDADE;GRATIS
GRATUITAMENTE;GRATIS
GRATUITO;GRATIS
GRAVURA;DESENHAR
GUERRA;BÉLICO
HARMONIA;PAZ
HAVENDO;HAVER
HEPÁTICO;FIGADO
HERDANDO;HERDAR
HERDEIRA;HERDEIRO
HIDROCOR;CANETA_COLORIDO
HIGIENIZADA;HIGIENIZAR
HIGIENIZADO;HIGIENIZAR
HIGIENIZANDO;HIGIENIZAR
HISTÓRICA;HISTÓRICO
HOMICÍDIO;MATAR
HOMOLOGANDO;HOMOLOGAR
HOMOSSEXUAL;HOMOAFETIVO
HORRENDO;HORRÍVEL
HORROR;HORRÍVEL
HORROROSA;HORROROSO
HORROROSO;HORRÍVEL
HOSPEDADA;HOSPEDADA
HOSPEDAR;HOSPEDAGEM
HOSPITALAR;HOSPITAL
HOSTIL;INIMIGO
HOSTILIDADE;INIMIGO
HOUVER;HAVER
HUMANIZANDO;HUMANIZAR
HUMILHAR;AVILTAR
HUMILHAÇÃO;AVILTAMENTO
HUMILHAÇÃO;AVILTANTE
HUMILHAÇÃO;HUMILHANTE
HÁBITOS;HÁBITO
IBÉRICA;IBÉRICO
IDENIZADA;IDENIZADO
IGUAL;IGUALITÁRIO
ILETRADO;ANALFABETO
ILITERADO;ANALFABETO
ILUMINANDO;ILUMINAR
ILUSTRAÇÃO;DESENHAR
IMACULADO;IMACULAR
IMENSA;IMENSO
IMITAÇÃO;SIMULACRO
IMODESTO;ESNOBE
IMPACIENTE;IMPACIENTAR
IMPACTADA;IMPACTAR
IMPACTADO;IMPACTAR
IMPACTANDO;IMPACTAR
IMPETUOSO;IMPULSIVO
IMPLODIU;IMPLODIR
IMPOSTO;TARIFA
IMPREGNANDO;IMPREGNAR
IMPRESTÁVEL;MAU
IMPREVISTO;EVENTUAL
IMPREVISTO;FORTUITO
IMPROBIDADE;DIFICULDADE
INADEQUADO;INADEQUAR
INATIVA;INATIVO
INATIVIDADE;PARADO
INCLUÍDA;INCLUIR
INCLUÍDO;INCLUIR
INCLUÍNDO;INCLUIR
INCORPORADA;INCORPORAR
INCORPORADO;INCLUIR
INCORPORADO;INCORPORAR
INCORPORANDO;INCORPORAR
INCORPORAR;INCLUIR
INCUMBÊNCIA;INCUMBIR
INDAGANDO;INDAGAR
INDEFERIR;PROIBIR
INDENIZAR;INDENIZAÇÃO
INDETERMINADO;INDETEMINAR
INDEVIDA;INDEVIDO
INDICANDO;INDICAR
INDICO;INDICAR
INDISCRIMINADO;INDISCRIMINAR
INDISPENSÁVEL;ESSENCIAL
INDOLÊNCIA;PREGIÇOSO
INDÍGENAS;INDÍGENA
INERTE;PARADO
INFECTADA;INFECTAR
INFECTADO;INFECTAR
INFECTANDO;INFECTAR
INFERIR;SUPOR
INFLACIONARIA;INFLACIONAR
INICIADA;INICIAR
INICIADO;INICIAR
INICIADOR;PESSOA_APARECER
INICIANDO;INICIAR
INICIO;INICIAR
INIMIZADE;INIMIGO
INOVADORA;INOVADOR
INQUIRIR;VERIFICAR
INQUISIÇÃO;VERIFICAR
INSERIDA;INSERIR
INSERIDO;INSERIR
INSERINDO;INSERIR
INSERÇÃO;INCLUSAO
INSONE;INSONIA
INSPIRADA;INSPIRAR
INSPIRADO;INSPIRAR
INSPIRANDO;INSPIRAR
INSTALADA;INSTALADO
INSTIGAR;MOTIVAR
INSUFICIENTE;POUCO
INTERCONECTAM;INTERCONECTAR
INTERCONECTANDO;INTERCONECTAR
INTERDITAR;PROIBIR
INTERIORIZANDO;INTERIORIZAR
INTERNA;INTERNO
INTRIGA;INTRIGAR
INTRODUÇÃO;COMECAR
INTRÉPIDO;CORAJOSO
INVASORA;INVASOR
INVERDADE;MENTIRA
INÉRCIA;PARADO
IRA;IRAR
IRA;RAIVA
IRADO;RAIVA
IRREALIZÁVEL;IRREALIZAR
IRRITAÇÃO;IRRITAR
JABUTICABA;JABOTICABA
JAZIGO;TÚMULO
JEEP;DIRIGIR
JERIMUM;ABÓBORA
JOGANADO;JOGAR
JOGARMOS;JOGAR
JUDOCA;JUDO
JUNTANDO;JUNTAR
JUNTAR;AGLUTINAR
JUNTAR;UNIR
JUNTE;JUNTAR
JUSTIFICAR;ALEGAR
JUSTIFICAR;EXPLICAR
LABUTA;LABUTAR
LAGES;LAGE
LANÇANDO;LANÇAR
LAPTOP;NOTEBOOK
LASCAS;LARGAR
LASTIMA;LASTIMAR
LATINA;LATINA
LATÃO;LATA
LAVATÓRIO;PIA
LAVOURA;AGRICULTURA
LAVRADORA;MULHER_ENXADA
LAÇADOR;HOMEM_LAÇAR
LEITÃO;PORCO
LEVEZA;LEVE
LIBERAR;DESVINCULAR
LIDE;CONFRONTO
LIDE;LITÍGIO
LIGEIRO;RÁPIDA
LINGUÍSTA;PESQUISAR_LINGUÍSTICA
LINHAGEM;FAMÍLIA
LOCAIS;LOCAL
LOCALIDADE;LOCAL
LOCALIDADES;LOCAL
LOCALIZADA;LOCALIZAR
LOCALIZADO;LOCALIZAR
LOCALIZANDO;LOCALIZAR
LONGÍNQUA;LONGE
LOROTA;MENTIRA
LOROTEIRO;MENTIRA
LOUVADO;LOUVAR
LUGAREJO;LOCAL
LUGAREJOS;LOCAL
LUGARES;LOCAL
LULA;POLVO
LUTA;BRIGA
LUTA;BRIGA_FÍSICA
MACONHA;CANNABIS_SATIVA
MAGRELO;MAGRO
MAGREZA;MAGRO
MAGRICELA;MAGRO
MALEVOLENTE;MAU
MALIGNO;MAU
MALOCA;FAVELA
MALOQUEIRO;FAVELA
MALQUERÊNCA;INIMIGO
MALQUISTADO;INIMIGO
MALQUISTO;INIMIGO
MALUCA;LOUCO
MALÉVOLO;MAU
MALÍSSIMO;RUIM
MANDADO;MANDAR
MANDO;MANDAR
MANHOSO;MANHA
MANICÔMIO_JUDICIÁRIO;HOSPITAL_CUSTÓDIA
MANIPULADA;MANIPULAR
MANIPULADO;MANIPULAR
MANIPULANDO;MANIPULAR
MANTENDO;MANTER
MANTIDA;MANTER
MANTIDO;MANTER
MANTIMENTO;COMER
MAPEADA;MAPEADO
MAQUIAGEM;COSMÉTICO
MAQUIAR;COSMÉTICO
MAQUILAGEM;COSMÉTICO
MAQUILAR;COSMÉTICO
MAQUINÁRIO;MÁQUINA
MARCA;LOGOMARCA
MARCA;LOGOTIPO
MARCADA;MARCAR
MARCADO;MARCAR
MARCANDO;MARCAR
MARUJO;MARINHEIRO
MASSAGEAR;MASSAGEM
MASSAGISTA;MASSAGEM
MASTURBAÇÃO;MASTURBAR
MATANDO;MATAR
MATERIAL;INSUMO
MATERNA;MATERNO
MATERNIDADE;HOSPITAL
MATREIRO;MANHA
MATRIMÔNIO;CASAMENTO
MATUTO;HOMEM_ENXADA
MATÉRIA;DISCIPLINA
MAU;CRUEL
MECANIZADA;MECANIZADO
MEDIA;MEDIAR
MEDIANDO;MEDIAR
MEDICA;MEDICAR
MEDICINAL;MEDICINA
MEDIDA;MEDIR
MEDITAÇÃO;MEDITAR
MEDONHO;HORRÍVEL
MEGAFONO;MEGAFONE
MENDICANTE;MENDIGO
MENDIGO;MENDICÂNCIA
MENDIGO;MENDIGAR
MENINA;MULHER
MENOR;PEQUENO
MENORREIA;MENSTRUAR
MENSTRUAÇÃO;MENSTRUAR
MENSURAR;MEDIR
MENTALIDADE;MENTE
MENTIR;MENTIRA
MENTIROSO;MENTIRA
MERGULHADOR;MERGULHAR
MERGULHO;MERGULHAR
MESMA;MESMA
META;OBJETIVO
MEXERICO;FOFOCAR
MIGALHAR;MIGALHA
MINIATURA;PEQUENO
MINISTRAR;ENSINADO
MINISTRAR;MINISTRADO
MINUCIOSO;MINUCIOSAMENTE
MIRA;ALVO
MOEDA;DINHEIRO
MOEDA;NUMERÁRIO
MOEDA;RECURSOS_PECUNIÁRIOS
MOLEZA;PREGIÇOSO
MOLHADO;MOLHAR
MONTES;MONTE
MORANDO;MORAR
MORANGA;ABÓBORA
MORDEDURA;MORDER
MORDENDO;MORDER
MORDIDA;MORDER
MORTA;MORTO
MORTE;FALECIMENTO
MORTE;ÓBITO
MORTO;DE_CUJUS
MORTO;FALECIDO
MOTIVOS;MOTIVO
MOVIDA;MOVIDO
MOVIMENTANDO;MOVIMENTAR
MOÇA;MULHER
MUÇULMANA;MUÇULMANO
MÉTODO;METODOLOGIA
MÉTODO;PROCEDIMENTO
MÚMIA;CADAVER
NEFASTA;NEFASTO
NEFASTO;MAU
NEGAR;INDEFERIR
NEGAR;RECUSAR
NEGATIVA;NÃO
NEGAÇÃO;NÃO
NEGOCIAÇÃO;TRATATIVA
NEGRA;NEGRO
NEGÓCIO;COMÉRCIO
NESTA;NESTE
NORMA;MARCO_REGULATÓRIO
NORMA;REGULAMENTO
NORTUNA;NORTUNO
NOTICIADA;NOTICIADO
NOTICIÁRIO;TELEJORNAL
NOVATA;NOVATO
NUA;NÚ
NULA;NULO
NUMA;NUM
NUMERÁRIO;RECURSO_PECUNIÁRIO
NÚMERO;NUMÉRICO
NÚPCIAS;CASAMENTO
OBESIDADE;OBESO
OBRIGATÓRIO;COMPULSÓRIO
OBSCURO;OBSCURECER
OBTIDA;OBTER
OBTIDO;OBTER
OCIOSIDADE;PREGIÇOSO
OCO;VAZIO
OCORRENDO;OCORRER
OCORRIDO;OCORRER
OCUPANDO;OCUPAR
OCUPARAM;OCUPAR
OLIMPÍADA;OLÍMPICO
OLÍMPICA;OLIMPÍADAS
OLÍMPICO;OLIMPÍADAS
OMISSA;OMISSA
ONANISMO;MASTURBAR
ONEROSO;DISPENDIOSO
ONLINE;INTERNET
OPONENTE;COMPETIR
ORDENADA;ORDENAR
ORDENADO;SALÁRIO
ORDENAR;MANDAR
ORGANIZADA;ORGANIZAR
ORGANIZANDO;ORGANIZAR
ORGÂNICA;ORGÂNICO
ORIENTADA;ORIENTAR
ORIENTANDO;ORIENTAR
ORIGINADA;ORIGINADO
PACATO;MANSO
PACIENTE;PACIÊNCIA
PADRONIZADA;PADRONIZADO
PADRONIZAÇÃO;IGUALDADE
PAGAR;PAGAMENTO
PAIS_BIOLÓGICOS;GENITOR
PAIS_BIOLÓGICOS;PAIS_NATURAIS
PANORÂMICA;PANORÂMICO
PANTOMIMA;MÍMICA
PAPA;MINGAU
PAPAR;COMER
PARADA;PARADO
PARAPLÉGICO;PARALÍTICO
PARENTESCO;FAMÍLIA
PARIDADE;IGUALDADE
PARLAMENTAR;POLÍTICO
PARÊNTESE;PARÊNTESES
PARÊNTESIS;PARÊNTESES
PASSA;PASSAR
PASSADO;PREGRESSA
PASSADO;PREGRESSO
PASSANDO;PASSAR
PASSAREM;PASSAR
PASSIVO;DEPESA
PASSIVO;GASTO
PATENTEANDO;PATENTEAR
PATINAGEM;PATINAR
PATINAÇÃO;PATINAR
PAULISTANA;PAULISTANO
PAVIMENTO;PISO
PAÍS;ESTADO
PAÍS;NAÇÃO
PEDAGÓGICA;PEDAGÓGICO
PEDICURE;PEDICURO
PEDIDO;PEDIR
PEDINDO;PEDIR
PEDINTE;MENDIGO
PEDIR;SOLICITAR
PEDIR;SOLICITAÇÃO
PEGA;PEGAR
PEGANDO;PEGAR
PEGAREM;PEGAR
PEGARMOS;PEGAR
PEGO;PEGAR
PELAGEM;PELO
PENEIRANDO;PENEIRAR
PENEIRAR;PENEIRA
PENITENTE;PENITÊNCIA
PENSAR;COGITAR
PEQUENA;PEQUENO
PER;POR
PERDOAR;PERDÃO
PERDOAR;REMISSÃO
PERDÃO;ANISTIA
PERDÃO;ANISTIAR
PERNAMBUCANA;PERNAMBUCANO
PERNICIOSO;MAU
PERPASSA;PERPASSAR
PERSONALIZADA;PERSONALIZADO
PERTENCER-ME;PRÓPRIO
PERTENCER-NOS;PRÓPRIO
PERTINAZ;TEIMOSO
PERVERSÃO;RUIM
PERVERTER;RUIM
PERVERTIDO;RUIM
PESANDO;PESAR
PESCA;PESCAR
PESCARIA;PESCAR
PESSOAL;PARTICULAR
PEÇO;PEDIR
PICADEIRO;PALCO
PICANTE;PIMENTA
PIRADO;LOUCO
PISTA;ROTA
PITON;COBRA
PLANADOR;AVIÃO
POLARIZADORES;POLARIZADOR
POLUÍ;POLUIR
POLÍTICA;POLÍTICO
POLÍTICO;POLÍTICO
POMBAL;POMBO
PORVENTURA;TALVEZ
POSSIBILIDADES;POSSIBILIDADE
POSSIBILITADA;POSSIBILITADO
POUCA;POUCO
POUPANÇA;PECÚLIO
POUPAR;ECONOMIZAR
POVARÉU;MULTIDÃO
PRECEDENTE;PRECEDER
PREFERIR;PRETERIMENTO
PREGUIÇA;PREGIÇOSO
PREGUIÇOSO;PREGIÇOSO
PREITO;APLAUSO
PREJUDICAR;SABOTAGEM
PREJUDICAR;SABOTAR
PREJUDICIAL;MAU
PRENDENDO;PRENDER
PREOCUPANTE;PREOCUPAR
PRESAS;DENTE
PRESUNÇÃO;ARROGANTE
PRETENSIOSO;ARROGANTE
PRETERIR;DESPREZAR
PRETERIR;PRETERIDO
PREVINE;PREVINIR
PRIMAS;PRIMA
PRIMOROSA;PRIMOROSO
PRINCIPIAR;COMECAR
PRINCÍPIO;COMECAR
PRISÃO;CUSTÓDIA
PRISÃO;DETENÇÃO
PRISÃO;ESTABELECIMENTO_PENAL
PRIVADA;PARTICULAR
PRIVADO;PARTICULAR
PRIVAR;PODER-NÃO
PRIVATIVO;PARTICULAR
PRIVAÇÃO;NÃO-PODER
PROCEDÊNCIA;VIR
PROCESSO;PROCESSAR
PROCURAR;RASTREAMENTO
PROCURAR;RASTREAR
PRODUTIVA;PRODUTIVO
PRODUZIDA;PRODUZIR
PRODUZINDO;PRODUZIR
PROFESSORA;MULHER_PROFESSOR
PROFUNDA;PROFUNDO
PROFUNDAMENTE;PROFUNDO
PROFUNDEZA;PROFUNDO
PROFUNDIDADE;PROFUNDO
PROIBIDO;PROIBIR
PROIBIR;PROIBIÇÃO
PROIBIR;VEDAR
PROIBIR;VEDAÇÃO
PROIBITIVO;PROIBIR
PROIBITÓRIO;PROIBIR
PROIBIÇÃO;PROIBIR
PROMESSA;PROMETER
PROMOVENDO;PROMOVER
PROMOVIDO;PROMOVER
PRONUNCIAR;FALAR
PROPAGO;PROPAGAR
PROPONDO;PROPOR
PROPRIEDADE;PRÓPRIO
PROSCREVER;PROIBIR
PROTEÇÃO;SOB_GUARDA
PROVA;AVALIAÇÃO
PROVIDENCIANDO;PROVIDENCIAR
PROVIR;VIR
PROXIMIDADE;IMEDIAÇÕES
PRÉ;ANTES
PRÍNCIPE;PRINCESA
PRÓXIMO;PRÓXIMA
PSICÓTICA;PSICÓTICO
PUDOR;VERGONHA
PULVERIZAR;PULVERIZAÇÃO
PUNINDO;PUNIR
PUNIÇÃO;SANÇÃO
PÔSTER;CARTAZ
QUADRINHOS;LIVRO_PIADA
QUITADO;QUITAÇÃO
QUÂNTICA;QUÂNTICO
RADIOPATRULHA;PATRULHA
RAIVOSO;RAIVA
RAMALHETE;BUQUE
RANGO;COMER
RAPARIGA;MULHER
RAPIDEZ;CELERIDADE
RARA;RARO
RATIFICAR;RATIFICADO
REATIVA;REATIVO
RECEITA_EXTRAORÇAMENTÁRIA;RECURSO_EXTRAORÇAMENTÁRIO
RECERTIFICADA;RECERTIFICADO
RECESSIVA;RECESSIVO
RECHEAR;ENCHER
RECONTEXTUALIZANDO;RECONTEXTUALIZAR
RECORTADA;RECORTADO
RECURSO;RECURSAL
RECUSA;QUERER-NÃO
REDUZIR;ABREVIAR
REDUZIR;ENCURTAR
REFRESCO;SUCO
REGOVAR;REVOGADO
REGOZIJO;APLAUSO
REMESSA_DINHEIRO;REMESSA_DIVISAS
REMOVIDA;REMOVER
REMOÇÃO;REMOVER
REMUNERAÇÃO;SALÁRIO
RENOVADA;RENOVADO
REPARO;CONSERTAR
REPASTO;COMER
REPELIR;EXPULSAR
REPETIR;REINCIDENTE
REPETIR;REINCIDIR
REPETIR;REINCIDÊNCIA
REPETIR;REITERAR
REPETIÇÃO;REPRISE
REPORTAGEM;COBERTURA_JORNALÍSTICA
REPROVADO;REPROVAÇÃO
REQUISITAR;PEDIR
RESCINDIDA;RESCINDIR
RESCINDIDO;RESCINDIR
RESOLUTO;CORAJOSO
RESSUCITADA;RESSUCITADO
RETARDA;RETARDO
RETIDA;RETIDO
RETIDO;RETER
RETIFICAR;CORRIGIR
RETIRANDO;RETIRAR
RETOMADA;RETOMADO
REVISTO;REVISAR
REVISÃO;REVISAR
REVOLTA;MOTIM
RIVALIZAR;COMPETIR
RIXA;COMPETIR
ROGAR;PEDIR
ROTAS;ROTA
ROUBADO;ROUBAR
ROUBALHEIRA;ROUBAR
ROUBANDO;ROUBAR
ROUBO;ROUBAR
RUIM;NEGATIVO
RUINAS;DESABAR
RUIR;DESABAR
RURAL;RURÍCOLA
RUÇO;CABELO_BRANCO
SACIADO;SACIAR
SACIEDADE;SACIAR
SALINA;SAL
SALÁRIO;HONORÁRIO
SALÁRIO;ORDENADO
SALÁRIO;PAGAMENTO
SANTIDADE;SANTO
SAPONÁCEO;SABÃO
SAÚDE;SANIDADE
SAÚDE;SAUDÁVEL
SECRETO;SEGREDO
SEDE;LOCAL
SEGREGA;SEGREGAR
SEGREGADA;SEGREGADO
SEGREGADOS;SEGREGADO
SEGREGAM;SEGREGAR
SEGREGANDO;SEGREGAR
SEGUIDOR;DISCÍPULO
SEGUINTE;PRÓXIMA
SELEÇÃO;SELETIVO
SEMINARISTA;SEMINÁRIO
SEMÁFORO;SINALEIRA
SENIL;VELHO
SENTIDA;SENTIDO
SENTIMENTO;SENTIMENTAL
SERPENTE;COBRA
SERTANEJO;HOMEM_ENXADA
SIGNIFICATIVA;SIGNIFICATIVO
SIMULANDO;SIMULAR
SIMULTÂNEO;CONCOMITANTE
SINALEIRO;SEMÁFORO
SINDICÂNCIA;PESQUISAR
SISO;DENTE
SITIANTE;FAZENDEIRO
SITUAÇÃO;CONJUNTURA
SOBERBA;ESNOBE
SOBERBO;ESNOBE
SOBREPUJAR;SUPERAR
SOBREVIR;ACONTECER_ANTES
SOCIÉTICA;SOVIÉTICO
SOLICITA;SOLICITAR
SOLICITADO;PEDIR
SOLICITAREM;SOLICITAR
SOLICITO;SOLICITAR
SONHAR;IMAGINA
SORRATEIRO;MANHA
SORTEAR;SORTEIO
SORVER;ABSORVER
SUBSEQUENTE;PRÓXIMA
SUBSIDIAM;SUBSIDIAR
SUBSIDIO;SUBSIDIAR
SUBSISTIR;EXISTIR
SUBSTITUINDO;SUBSTITUIR
SUBSTITUIR;SUBISTITUÍDO
SUBSTITUTO;SUBSTITUIR
SUBTERFÚGIO;FUGIR
SUCEDER;ACONTECER_DEPOIS
SUCURI;COBRA
SUECO;SUÉCIA
SUFOCANTE;SUFOCAR
SUICÍDIO;SUICIDAR
SUIÇO;SUIÇA
SUMO;SUCO
SUPERADA;SUPERADO
SUPLANTAR;SUPERAR
SUPOSIÇÃO;SUPOR
SUPRIMIR;REMOVER
SURPREENDER;SURPRESA
SURRA;ESPANCAR
SURVEY;PESQUISAR
SUSCITAR;CRIAR
SUSSEÇÃO;SUCEDER
SUÍNO;PORCO
TABELIÃO;NOTÁRIO
TABLADO;PALCO
TEIMA;TEIMOSO
TEIMOSA;TEIMOSO
TEIMOSIA;TEIMOSO
TELAS;TELA
TEMEROSO;MEDO
TEMOR;MEDO
TEMPESTUOSO;RAIVA
TEMPORAL;TEMPESTADE
TEMPORÁRIO;PROVISÓRIO
TERAPEUTA;MEDICINA
TERMINANDO;ACABAR
TERRÍVEL;HORRÍVEL
TIMIDEZ;VERGONHA
TITULADA;TITULADO
TOLERANTE;PACIÊNCIA
TOLERÂNCIA;PACIÊNCIA
TONEIRA;PIA
TORCEDORES;TORCIDA
TORMENTA;TEMPESTADE
TORMENTOSO;RAIVA
TOSSIR;TOSSE
TRABALHADOR;MÃO_OBRA
TRABALHADOR;OPERÁRIO
TRABALHADOR;PESSOA_TRABALHAR
TRACAR;DESENHAR
TRANCAMENTO_PAUTA;SOBRETAMENTO_PAUTA
TRANQUILIDADE;TRAQUILO
TRANSFERIDO;TRANSFERIR
TRANSFERIMENTO;TRANSFERIR
TRANSMITI;TRANSMITIR
TRANSMITIDA;TRANSMITIDO
TRANSMITINDO;TRANSMITIR
TRANSMITO;TRANSMITIR
TRANSPOR;PASSAR
TRANSTORNO;PROBLEMA
TREINADORA;MULHER_TREINAR
TRIANGULAR;TRIÂNGULO
TRIBUNA;PÚLPITO
TROCA;PERMUTA
TÉCNICAS;TÉCNICO
ULTERIOR;PRÓXIMA
ULTRASSOM;ULTRASSONOGRAFIA
